name,overclockers_co_uk_price,box_co_uk_price,ebuyer_com_price,amazon_co_uk_price,cclonline_com_price,novatech_co_uk_price,awd_it_co_uk_price,aria_co_uk_price,lambda_tek_com_price,morecomputers_com_price,watercoolinguk_co_uk_price,price_sources,average_price,image
Intel Core i5-7600T,,,,,,,,,,,,1,99.00
Intel Xeon E3-1275 V6,,,,,,,,,,,,1,99.00
AMD Athlon 240GE,,,,,,,,,,,,1,99.00
Intel Core i3-9320,,,,,,,,,,,,1,99.00
Intel Core i3-9350K,,,,,,,,,,,,1,99.00
Intel Xeon E-2104G,,,,,,,,,,,,1,99.00
Intel Celeron G5905T,,,,,,,,,,,,1,99.00
Intel Core i3-3240T,,,,,,,,,,,,1,99.00
AMD Phenom II X2 B59,,,,,,,,,,,,1,99.00
AMD Athlon II X2 215,,,,,,,,,,,,1,99.00
AMD Athlon II X2 260,,,,,,,,,,,,1,99.00
AMD Phenom II X2 550,,,,,,,,,,,,1,99.00
AMD Athlon II X2 235e,,,,,,,,,,,,1,99.00
AMD Athlon II X2 240e,,,,,,,,,,,,1,99.00
AMD Phenom II X3 705e,,,,,,,,,,,,1,99.00
Intel Celeron E1200,,,,,,,,,,,,1,99.00
Intel Celeron E1400,,,,,,,,,,,,1,99.00
Intel Pentium E2180,,,,,,,,,,,,1,99.00
Intel Pentium E2200,,,,,,,,,,,,1,99.00
Intel Celeron E3300,,,,,,,,,,,,1,99.00
Intel Pentium E6300,,,,,,,,,,,,1,99.00
Intel Core 2 Duo E6420,,,,,,,,,,,,1,99.00
Intel Core i5-655K,,,,,,,,,,,,1,99.00
Intel Core i5-660,139.99,,,,,,,,,,,1,139.99
Intel Core i5-670,,,,,,,,,,,,1,99.00
Intel Core 2 Extreme QX6800,,,,,,,,,,,,1,99.00
Intel Core 2 Extreme X6800,,,,,,,,,,,,1,99.00
AMD Athlon II X3 450,,,,,,,,,,,,1,99.00
AMD Athlon II X3 455,,,,,,,,,,,,1,99.00
Intel Pentium E6800,,,,,,,,,,,,1,99.00
AMD Phenom II X3 720 Black,,,,,,,,,,,,1,99.00
Intel Pentium G840,,,,,,,,,,,,1,99.00
AMD Phenom II X4 960T Black,,,,,,,,,,,,1,99.00
AMD A4-3400,,,,,,,,,,,,1,99.00
Intel Xeon E3-1240,,,,,,,,,,,,1,99.00
Intel Celeron G1620,,,,,,,,,,,,1,99.00
Intel Xeon E5-1660,,,,,,,,,,,,1,99.00
Intel Xeon E5-2665,,,,,,,,,,,,1,99.00
Intel Xeon E5-2620 V2,,,,,,,,,,,,1,99.00
Intel Pentium G3450,,,,,,,,,,,,1,99.00
AMD Athlon II X4 651,,,,,,,,,,,,1,99.00
Intel Xeon E5-2637 V2,,,,,,,,,,,,1,99.00
AMD Pro A10-7850B,,,,,,,,,,,,1,99.00
AMD Athlon X4 840,,,,,,,,,,,,1,99.00
Intel Pentium G3250T,,,,,,,,,,,,1,99.00
Intel Xeon E5-2650L V3,,,,,,,,,,,,1,99.00
Intel Core i5-4670S,,,,,,,,,,,,1,99.00
Intel Pentium G4520,,,,,,,,,,,,1,99.00
Intel Pentium G4400T,,,,,,,,,,,,1,99.00
AMD Opteron 6328,,,,,,,,,,,,1,99.00
AMD Athlon X4 880K,,,,,,,,,,,,1,99.00
Intel Pentium G4620,,,,,,,,,,,,1,99.00
Intel Xeon E5-2450V2,,,,,,,,,,,,1,99.00
Intel Xeon E5-2470V2,,,,,,,,,,,,1,99.00
Intel Xeon E3-1240 V6,,,,,,,,,,,,1,99.00
Intel Xeon E3-1225 V6,,,,,,,,,,,,1,99.00
Intel Core i5-3550S,,,,,,,,,,,,1,99.00
AMD A6-7480,,,,,,,,,,,,1,99.00
Intel Xeon E-2144G,,,,,,,,,,,,1,99.00
Intel Xeon E-2126G,,,,,,,,,,,,1,99.00
Intel Xeon E-2124,,,,,,,,,,,,1,99.00
Intel Pentium Gold G6500,,,,,,,,,,,,1,99.00
AMD Athlon II X2 245,,,,,,,,,,,,1,99.00
AMD Phenom II X3 720,,,,,,,,,,,,1,99.00
AMD Athlon II X4 605e,,,,,,,,,,,,1,99.00
AMD Phenom II X4 910e,,,,,,,,,,,,1,99.00
Intel Core 2 Duo E4500,,,,,,,,,,,,1,99.00
Intel Core 2 Duo E6850,,,,,,,,,,,,1,99.00
Intel Core 2 Duo E8300,,,,,,,,,,,,1,99.00
Intel Core i5-661,,,,,,,,,,,,1,99.00
Intel Core 2 Quad Q9400S,,,,,,,,,,,,1,99.00
AMD Phenom II X2 565 Black,,,,,,,,,,,,1,99.00
AMD Sempron 130,,,,,,,,,,,,1,99.00
Intel Pentium G620T,,,,,,,,,,,,1,99.00
Intel Pentium G860,,,,,,,,,,,,1,99.00
AMD Athlon II X4 641,,,,,,,,,,,,1,99.00
Intel Xeon E3-1220,,,,,,,,,,,,1,99.00
Intel Xeon E3-1230,,,,,,,,,,,,1,99.00
Intel Xeon E3-1235,,,,,,,,,,,,1,99.00
Intel Xeon E3-1280,,,,,,,,,,,,1,99.00
Intel Core i5-3340S,,,,,,,,,,,,1,99.00
Intel Xeon E5-2603,,,,,,,,,,,,1,99.00
AMD A6-6420K,,,,,,,,,,,,1,99.00
AMD A4-4020,,,,,,,,,,,,1,99.00
AMD A10-6800B,,,,,,,,,,,,1,99.00
AMD FX-4200,,,,,,,,,,,,1,99.00
AMD Pro A4-7300B,,,,,,,,,,,,1,99.00
AMD Athlon X2 450,,,,,,,,,,,,1,99.00
AMD Phenom II X4 B99,,,,,,,,,,,,1,99.00
Intel Xeon E5-2609 V3,,,,,,,,,,,,1,99.00
Intel Pentium G4500T,,,,,,,,,,,,1,99.00
Intel Xeon E5-2658 V3,,,,,,,,,,,,1,99.00
Intel Xeon E5-2683 V3,,,,,,,,,,,,1,99.00
Intel Pentium G4600T,,,,,,,,,,,,1,99.00
AMD A8-7670K,,,,,,,,,,,,1,99.00
Intel Xeon E5-2420V2,,,,,,,,,,,,1,99.00
AMD A6-9550,,,,,,,,,,,,1,99.00
Intel Core i7-870S,,,,,,,,,,,,1,99.00
Intel Pentium Gold G5500T,,,,,,,,,,,,1,99.00
Intel Xeon E5-2660,,,,,,,,,,,,1,99.00
Intel Xeon E-2146G,,,,,,,,,,,,1,99.00
Intel Xeon E-2134,,,,,,,,,,,,1,99.00
Intel Core i3-10305,,,,,,,,,,,,1,99.00
Intel Core i5-4670T,,,,,,,,,,,,1,99.00
Intel Celeron G3950,,,,,,,,,,,,1,99.00
AMD Athlon II X2 255,,,,,,,,,,,,1,99.00
AMD Athlon II X3 435,,,,,,,,,,,,1,99.00
AMD Phenom II X2 545,,,,,,,,,,,,1,99.00
AMD Athlon II X3 400e,,,,,,,,,,,,1,99.00
AMD Athlon II X3 405e,,,,,,,,,,,,1,99.00
AMD Athlon II X3 415e,,,,,,,,,,,,1,99.00
AMD Athlon II X4 600e,,,,,,,,,,,,1,99.00
AMD Phenom II X3 740 Black,,,,,,,,,,,,1,99.00
AMD Phenom II X4 965 Black (140W),,,,,,,,,,,,1,99.00
Intel Celeron E1500,,,,,,,,,,,,1,99.00
Intel Celeron E1600,,,,,,,,,,,,1,99.00
Intel Celeron E3200,,,,,,,,,,,,1,99.00
Intel Core 2 Duo E4400,,,,,,,,,,,,1,99.00
Intel Core 2 Duo E7300,,,,,,,,,,,,1,99.00
Intel Core 2 Duo E8200,,,,,,,,,,,,1,99.00
Intel Core i5-750S,,,,,,,,,,,,1,99.00
Intel Core i7-860S,,,,,,,,,,,,1,99.00
Intel Core 2 Quad Q8200S,,,,,,,,,,,,1,99.00
Intel Core 2 Quad Q9450,,,,,,,,,,,,1,99.00
Intel Core 2 Quad Q9505,,,,,,,,,,,,1,99.00
AMD Phenom II X2 560 Black,,,,,,,,,,,,1,99.00
AMD Athlon II X3 460,,,,,,,,,,,,1,99.00
AMD Athlon II X3 440,,,,,,,,,,,,1,99.00
Intel Core i3-2105,,,,,,,,,,,,1,99.00
Intel Pentium G630T,,,,,,,,,,,,1,99.00
Intel Core i5-2380P,,,,,,,,,,,,1,99.00
Intel Core i5-2450P,,,,,,,,,,,,1,99.00
Intel Pentium G550,,,,,,,,,,,,1,99.00
Intel Celeron G555,,,,,,,,,,,,1,99.00
AMD Athlon II X4 651K,,,,,,,,,,,,1,99.00
Intel Pentium G2130,,,,,,,,,,,,1,99.00
Intel Pentium G3430,,,,,,,,,,,,1,99.00
AMD A10-6790K,,,,,,,,,,,,1,99.00
Intel Celeron G1630,,,,,,,,,,,,1,99.00
Intel Pentium G2140,,,,,,,,,,,,1,99.00
Intel Xeon E5-2609 V2,,,,,,,,,,,,1,99.00
Intel Celeron G1850,,,,,,,,,,,,1,99.00
AMD Sempron X2 190,,,,,,,,,,,,1,99.00
AMD FX-4320,,,,,,,,,,,,1,99.00
AMD Athlon X4 530,,,,,,,,,,,,1,99.00
AMD Athlon X4 550,,,,,,,,,,,,1,99.00
AMD Pro A8-7600B,,,,,,,,,,,,1,99.00
AMD Pro A6-7400B,,,,,,,,,,,,1,99.00
AMD Athlon X2 350,,,,,,,,,,,,1,99.00
AMD Sempron X2 250,,,,,,,,,,,,1,99.00
Intel Pentium G3460,,,,,,,,,,,,1,99.00
AMD Phenom II X6 1065T,,,,,,,,,,,,1,99.00
Intel Xeon E5-2603 V2,,,,,,,,,,,,1,99.00
Intel Xeon E3-1280 V5,,,,,,,,,,,,1,99.00
AMD A6-7470K,,,,,,,,,,,,1,99.00
Intel Pentium G4560T,,,,,,,,,,,,1,99.00
Intel Core i3-7101TE,,,,,,,,,,,,1,99.00
Intel Xeon E5-2430V2,,,,,,,,,,,,1,99.00
Intel Xeon E5-2440V2,,,,,,,,,,,,1,99.00
AMD Athlon X4 940,,,,,,,,,,,,1,99.00
AMD Athlon II X3 425,,,,,,,,,,,,1,99.00
Intel Celeron 450,,,,,,,,,,,,1,99.00
AMD Phenom II X3 710,,,,,,,,,,,,1,99.00
AMD Phenom II X4 805,,,,,,,,,,,,1,99.00
AMD Phenom II X4 810,,,,,,,,,,,,1,99.00
AMD Phenom II X4 910,,,,,,,,,,,,1,99.00
AMD Phenom II X4 920,,,,,,,,,,,,1,99.00
AMD Athlon II X2 245e,,,,,,,,,,,,1,99.00
AMD Athlon II X2 260u,,,,,,,,,,,,1,99.00
AMD Athlon II X4 610e,,,,,,,,,,,,1,99.00
Intel Core 2 Duo E6540,,,,,,,,,,,,1,99.00
Intel Core 2 Duo E8190,,,,,,,,,,,,1,99.00
Intel Core 2 Quad Q8400S,,,,,,,,,,,,1,99.00
Intel Core 2 Quad Q9505S,,,,,,,,,,,,1,99.00
AMD Athlon II X2 265,,,,,,,,,,,,1,99.00
AMD Phenom II X3 715 Black,,,,,,,,,,,,1,99.00
Intel Celeron E3500,,,,,,,,,,,,1,99.00
AMD FX-4170,,,,,,,,,,,,1,99.00
Intel Celeron G465,,,,,,,,,,,,1,99.00
Intel Pentium G2010,,,,,,,,,,,,1,99.00
Intel Celeron G1830,,,,,,,,,,,,1,99.00
Intel Xeon E5-2640,,,,,,,,,,,,1,99.00
Intel Pentium G3440,,,,,,,,,,,,1,99.00
AMD Sempron X2 198,,,,,,,,,,,,1,99.00
AMD A10-6700T,,,,,,,,,,,,1,99.00
AMD A10-6790B,,,,,,,,,,,,1,99.00
AMD A4-6320,,,,,,,,,,,,1,99.00
AMD A4-3450,,,,,,,,,,,,1,99.00
AMD A4-3420,,,,,,,,,,,,1,99.00
AMD FX-4150,,,,,,,,,,,,1,99.00
AMD FX-6130,,,,,,,,,,,,1,99.00
AMD FX-8140,,,,,,,,,,,,1,99.00
AMD Athlon II X2 221,,,,,,,,,,,,1,99.00
AMD Athlon II X4 638,,,,,,,,,,,,1,99.00
Intel Core i3-4360T,,,,,,,,,,,,1,99.00
